B1025	05 16 04.14	+11 20 28.9	 5.52	-0.012	  8.86	   -8.5	    -6.5
B1026	05 16 18.15	+34 18 44.0	 5.99	 0.199	  2.24	   -4.0	    43.2
B1027	05 16 41.30	+45 59 56.5	 0.08	 0.795	 77.29	   75.5	  -427.1
B1028	05 17 29.02	-34 53 39.8	 4.81	 0.987	 29.63	   93.7	  -336.5
B1029	05 17 36.40	-06 50 39.8	 3.59	-0.115	  5.88	  -15.3	    -9.6
B1030	05 17 40.25	-13 31 10.9	 5.48	 0.932	 20.69	   -7.6	   -48.5
B1031	05 18 10.55	+33 22 19.2	 4.54	 1.252	 13.92	   29.9	  -161.0
B1032	05 18 13.25	+73 16 05.3	 5.81	-0.023	  9.09	   -7.9	   -26.8
B1033	05 18 15.68	+42 47 31.9	 5.55	 1.492	  4.70	   18.1	   -30.5
B1034	05 18 50.24	-18 07 48.7	 5.96	 0.572	 40.11	  385.0	    61.3
B1035	05 19 00.02	+33 44 54.5	 5.38	-0.167	  7.28	   13.6	   -29.6
B1036	05 19 08.08	+40 06 02.4	 4.69	 0.630	 79.08	  519.4	  -664.8
B1037	05 19 11.23	+02 35 45.4	 5.34	 0.412	 16.47	  -18.1	   -53.3
B1038	05 19 16.59	+22 05 48.1	 4.96	 0.937	 15.83	   19.6	   -81.1
B1039	05 19 22.11	-50 36 23.5	 5.44	 0.517	 27.70	   23.0	   227.4
B1040	05 19 23.69	-27 22 07.9	 5.98	-0.022	  7.31	   -3.5	    -8.1
B1041	05 19 34.53	-13 10 36.4	 4.29	-0.235	  3.03	   -2.5	    -4.7
B1042	05 19 59.03	-12 18 56.2	 5.29	-0.104	  9.83	  -12.1	     8.0
B1043	05 20 00.92	+33 57 29.0	 5.05	 0.287	  1.06	    0.0	    -3.7
B1044	05 20 14.68	+41 05 10.8	 5.46	 0.122	 10.66	  -18.1	   -52.2
B1045	05 20 22.61	+62 39 13.4	 5.64	 1.728	  1.65	   -3.0	    -2.3
B1046	05 20 26.91	-21 14 23.1	 4.70	-0.048	  7.11	   10.8	    -9.9
B1047	05 21 12.69	+29 34 11.6	 5.66	 0.060	 11.72	   -1.5	    -0.2
B1048	05 21 31.84	-00 24 59.4	 5.68	-0.125	  3.03	   -0.3	     1.2
B1049	05 21 43.56	+08 25 42.8	 5.78	-0.114	  4.43	   -2.2	    -3.0
B1050	05 21 45.75	-00 22 56.9	 4.72	-0.168	  2.53	    0.5	     1.7
B1051	05 21 46.27	-24 46 22.6	 5.06	 0.662	 11.09	  -20.6	   -13.0
B1052	05 21 48.41	+41 48 16.8	 5.22	-0.129	  5.08	   13.4	   -37.4
B1053	05 22 33.78	+79 13 50.7	 5.08	 0.506	 47.66	  -78.6	   161.1
B1054	05 22 50.00	+03 32 40.0	 4.99	-0.096	  3.39	   -2.0	     1.8
B1055	05 22 50.32	+41 01 45.3	 5.54	 0.127	 10.87	  -12.5	     2.9
B1056	05 23 18.51	-08 24 56.1	 5.99	-0.037	  6.61	   -1.7	    -2.9
B1057	05 23 24.00	-39 40 42.4	 5.73	 1.626	  5.81	   26.7	     5.0
B1058	05 23 27.83	+57 32 40.3	 5.24	-0.011	  9.59	   14.9	   -56.0
B1059	05 23 30.16	-13 55 38.5	 5.25	-0.219	  1.80	    1.1	    -0.9
B1060	05 23 42.31	-00 09 35.3	 5.69	-0.208	  4.03	    1.2	    -2.1
B1061	05 23 56.84	-07 48 28.6	 4.13	 0.943	 18.71	  -13.9	   -44.8
B1062	05 24 25.31	+17 23 00.8	 5.00	 0.544	 68.19	  250.4	    -7.4
B1063	05 24 28.47	-16 58 32.7	 5.64	-0.001	 14.84	   34.7	   -15.9
B1064	05 24 28.62	-02 23 49.7	 3.35	-0.240	  3.62	   -0.5	    -3.2
B1065	05 24 28.91	-00 53 30.0	 5.07	 0.961	 18.93	   -5.0	   140.2
B1066	05 24 38.53	+31 08 35.4	 5.94	 0.034	  3.97	  -10.6	    -6.2
B1067	05 24 39.14	+37 23 07.4	 5.02	 1.445	  6.35	   -0.3	   -12.1
B1068	05 24 44.83	+01 50 47.2	 4.89	-0.200	  2.94	    0.1	    -0.6
B1069	05 25 01.74	-10 19 43.8	 5.60	 1.543	  5.13	    3.2	   -17.1
B1070	05 25 07.87	+06 20 59.0	 1.64	-0.224	 13.42	   -8.8	   -13.3
B1071	05 25 59.82	-19 41 43.3	 5.78	 0.441	 23.24	    3.4	   -19.1
B1072	05 26 17.50	+28 36 28.3	 1.65	-0.130	 24.89	   23.3	  -174.2
B1073	05 26 19.28	-58 54 45.4	 5.14	 0.986	  6.98	   -8.2	    32.2
B1074	05 26 48.80	+34 23 30.6	 5.92	 0.138	  2.53	   -0.2	    -7.3
B1075	05 26 50.23	+03 05 44.4	 4.59	-0.199	  2.30	    0.3	    -1.1
B1076	05 27 05.32	-40 56 37.6	 5.86	 0.239	 10.52	    3.3	   108.5
B1077	05 27 08.27	+30 12 31.0	 5.69	 0.175	  1.41	    0.3	    -4.5
B1078	05 27 10.09	+17 57 44.2	 5.40	-0.090	  4.88	    7.9	   -21.1
B1079	05 27 38.08	+21 56 13.1	 4.88	-0.140	  4.69	    1.8	    -7.0
B1080	05 27 38.89	+34 28 33.6	 5.08	 1.400	  8.14	   -1.4	   -38.8
B1081	05 27 45.61	+15 52 26.8	 5.52	 0.015	  5.77	    4.4	   -21.3
B1082	05 28 01.60	+17 14 21.3	 5.77	 1.634	  4.63	   16.5	   -46.1
B1083	05 28 14.73	-20 45 33.2	 2.81	 0.807	 20.49	   -5.0	   -85.9
B1084	05 28 15.33	-37 13 51.4	 5.56	 0.026	 11.10	   11.9	    67.8
B1085	05 29 16.49	+25 09 01.1	 5.47	-0.042	  7.52	   11.4	   -37.4
B1086	05 29 23.70	-03 26 46.9	 5.80	 1.149	  6.98	  -28.0	    -9.4
B1087	05 29 43.98	-01 05 31.8	 4.71	 1.592	  7.15	    0.2	   -26.1
B1088	05 29 54.77	+01 47 21.3	 5.77	-0.192	  2.60	    1.6	    -0.3
B1089	05 30 09.46	-47 04 38.4	 5.46	 0.615	 22.87	   20.8	  -131.9
B1090	05 30 10.21	+63 04 02.0	 5.43	 1.704	  3.50	   -5.9	    -4.8
B1091	05 30 26.17	+15 21 38.0	 5.93	 0.103	  9.47	  -13.5	   -38.6
B1092	05 30 47.05	+05 56 53.6	 4.20	-0.143	 11.30	    6.6	   -32.5
B1093	05 30 48.65	+41 27 43.5	 5.99	 1.112	  8.45	    2.0	   -34.4
B1094	05 31 07.62	-20 51 48.8	 5.53	 0.012	 12.00	    5.1	   -43.0
B1095	05 31 12.74	-35 28 13.6	 3.86	 1.130	 11.77	   28.4	   -34.1
B1096	05 31 14.53	+03 17 31.7	 5.46	-0.176	  2.08	    1.3	    -0.9
B1097	05 31 35.99	-45 55 31.5	 5.86	 1.349	  6.96	   18.6	    36.1
B1098	05 31 52.66	-76 20 30.0	 5.18	 1.130	 32.43	  143.2	   287.8
B1099	05 31 55.86	-07 18 05.5	 4.62	-0.261	  2.11	   -0.5	    -4.4
B1100	05 32 00.40	-00 17 56.7	 2.25	-0.175	  3.56	    1.7	     0.6
B1101	05 32 12.75	+18 35 39.3	 4.32	 2.060	  1.70	   -0.3	    -4.5
B1102	05 32 14.14	+17 03 29.4	 5.50	-0.004	  2.92	   -4.2	   -10.8
B1103	05 32 41.35	-01 35 30.6	 5.34	-0.188	  1.27	   -2.0	     0.7
B1104	05 32 43.67	+32 11 31.3	 4.71	 0.281	  0.80	   -1.8	    -4.0
B1105	05 32 43.81	-17 49 20.3	 2.58	 0.211	  2.54	    3.3	     1.5
B1106	05 32 51.38	-38 30 48.0	 5.45	 1.224	 18.92	   50.4	   -10.6
B1107	05 32 59.52	-64 13 39.1	 5.34	 1.039	 14.07	   33.1	    -1.3
B1108	05 33 07.32	-35 08 21.5	 5.75	 1.085	 11.74	  100.0	   -28.1
B1109	05 33 31.45	-01 09 21.9	 5.36	-0.175	  1.76	   -0.6	    -0.5
B1110	05 33 31.63	+18 32 24.8	 5.67	-0.022	  1.74	    0.1	     0.0
B1111	05 33 37.52	-62 29 23.5	 3.76	 0.640	  3.14	    1.1	    12.6
B1112	05 33 54.29	+14 18 20.1	 5.60	-0.118	  6.35	   -2.0	    -5.7
B1113	05 34 04.06	-01 28 12.7	 5.92	 1.535	  3.87	  -13.9	   -20.0
B1114	05 34 16.79	+03 46 01.0	 5.32	 0.051	  9.45	  -29.4	   -15.8
B1115	05 34 44.78	-73 44 28.9	 5.79	 1.717	  3.12	    0.1	    37.1
B1116	05 34 49.24	+09 29 22.5	 4.39	-0.157	  3.31	   -1.2	    -2.5
B1117	05 35 01.01	-06 00 33.4	 5.67	-0.228	  0.55	    1.0	    -0.3
B1118	05 35 02.68	-06 00 07.3	 4.78	-0.248	  1.75	    0.6	     0.7
B1119	05 35 08.28	+09 56 03.0	 3.39	-0.160	  3.09	   -1.0	    -1.9
B1120	05 35 13.24	+10 14 24.4	 5.60	 0.149	  2.23	    1.4	    -3.8
B1121	05 35 15.45	-33 04 48.0	 5.76	 1.120	 10.28	   28.7	   117.2
B1124	05 35 22.90	-05 24 57.8	 4.98	-0.097	  1.72	    1.7	     1.5
B1125	05 35 23.16	-04 50 18.0	 4.58	-0.183	  4.15	    4.3	    -7.2
B1126	05 35 25.98	-05 54 35.6	 2.75	-0.210	  2.46	    2.3	    -0.6
B1127	05 35 27.12	+24 02 22.7	 5.37	-0.092	  5.44	   15.0	   -20.2
B1128	05 35 39.49	-04 51 21.9	 5.24	 0.269	  8.80	   -1.4	     8.1
B1129	05 36 12.81	-01 12 06.9	 1.69	-0.184	  2.43	    1.5	    -1.1
B1130	05 36 35.22	+54 25 43.3	 5.74	 1.671	  4.37	   -7.1	   -10.6
B1131	05 36 35.69	-06 03 53.1	 5.71	-0.212	  1.70	    0.0	     0.3
B1132	05 36 54.33	+09 17 29.1	 4.09	 0.951	 28.10	   96.8	  -304.2
B1133	05 37 03.71	+17 02 25.5	 5.53	 0.237	 18.56	   42.9	   -34.9
B1134	05 37 04.35	+11 02 06.2	 5.97	 1.592	  3.97	   52.2	   -16.2
B1135	05 37 08.79	-80 28 18.0	 5.65	 0.600	 54.92	  312.0	  1050.2
B1136	05 37 08.84	+26 55 28.3	 5.83	-0.075	  6.83	   11.1	   -22.7
B1137	05 37 38.68	+21 08 33.3	 2.97	-0.148	  7.82	    2.4	   -18.0
B1138	05 37 44.64	-28 41 23.3	 5.28	 0.486	 23.54	  -38.0	    42.6
B1139	05 38 01.11	+07 32 29.2	 5.87	-0.061	  5.86	   11.4	   -14.7
B1140	05 38 37.97	-06 34 26.2	 5.96	-0.216	  2.08	    0.4	    -0.4
B1141	05 38 38.10	+30 29 32.8	 5.40	 0.450	  7.29	  -21.1	   -12.0
B1142	05 38 43.53	-40 42 26.5	 5.81	-0.078	  6.65	   -2.3	    21.2
B1143	05 38 44.77	-02 36 00.2	 3.77	-0.190	  2.84	    4.6	    -0.4
B1144	05 38 53.09	-07 12 45.8	 4.77	 0.139	 21.24	  -15.0	   -49.5
B1145	05 39 11.15	+04 07 17.3	 4.50	-0.098	  2.01	    0.8	     0.1
B1146	05 39 18.31	+29 12 54.8	 5.98	 0.144	  2.77	   -1.5	    -7.2
B1147	05 39 31.15	-03 33 53.0	 5.99	 0.294	 24.16	   -3.9	     2.1
B1148	05 39 38.94	-34 04 26.6	 2.65	-0.120	 12.16	   -0.1	   -24.1
B1149	05 39 44.19	+25 53 49.7	 5.18	-0.150	  6.58	    9.8	   -23.8
B1150	05 39 49.85	-32 37 44.9	 5.44	 0.913	  8.54	  -15.9	   -31.6
B1151	05 40 45.52	-01 56 33.3	 1.74	-0.199	  3.99	    4.0	     2.5
B1152	05 40 50.72	-01 07 43.6	 4.95	-0.197	  1.56	   -1.9	    -0.7
B1153	05 41 05.59	+00 20 15.7	 5.93	 0.311	 19.46	   12.3	    27.8
B1154	05 41 17.72	+16 32 03.1	 4.84	-0.125	  4.36	    5.4	   -14.5
B1155	05 42 13.96	-22 22 25.5	 5.88	 0.080	  4.26	   -0.2	     8.9
B1156	05 42 15.19	-34 40 04.6	 5.29	-0.032	  8.99	    5.1	    51.3
B1157	05 42 26.45	+65 41 51.7	 5.62	 1.249	 11.70	   -0.3	   -21.5
B1158	05 42 28.66	+01 28 28.8	 4.90	 1.144	 10.80	  -55.3	   -14.8
B1159	05 42 53.91	-06 47 46.7	 5.97	 0.447	 19.94	   12.3	    60.6
B1160	05 43 21.66	-18 33 26.8	 5.73	-0.014	 14.45	   18.4	   -13.2
B1161	05 44 27.97	-22 26 51.0	 3.59	 0.481	111.49	 -292.4	  -368.4
B1162	05 44 46.42	-65 44 07.9	 4.34	 0.217	 22.48	  -28.4	     6.1
B1163	05 45 54.05	+49 49 34.6	 5.46	 0.030	  6.76	  -11.2	   -11.3
B1164	05 45 59.89	-32 18 23.0	 5.18	-0.274	  2.52	    3.0	   -22.6
B1165	05 46 27.37	-46 35 50.0	 5.31	 1.040	  7.09	    7.8	    16.3
B1166	05 46 30.37	+56 06 56.6	 5.93	 0.164	 16.89	   20.2	   -58.9
B1167	05 46 34.96	+01 10 06.7	 5.95	 0.773	 23.57	  -80.0	  -141.8
B1168	05 46 45.49	+15 49 21.0	 6.00	-0.061	  3.71	    5.4	    -3.0
B1169	05 46 52.15	+09 31 21.0	 5.78	 0.888	 10.88	  -33.3	   -64.5
B1170	05 46 57.35	-14 49 19.0	 3.55	 0.104	 46.47	  -14.8	    -1.2
B1171	05 47 13.15	+14 29 18.3	 5.72	 0.077	  7.72	    3.8	   -42.3
B1172	05 47 17.08	-51 04 00.2	 3.85	 0.171	 51.87	    4.7	    82.0
B1173	05 47 26.20	+17 43 44.9	 5.47	 0.301	  2.57	   -2.0	    -4.8
B1174	05 47 42.90	+13 53 58.7	 5.28	-0.156	  4.08	    3.5	   -13.3
B1175	05 47 45.39	-09 40 10.6	 2.07	-0.168	  4.52	    1.6	    -1.2
B1176	05 48 00.23	+06 27 15.2	 5.26	 0.234	  6.80	    4.0	   -22.2
B1177	05 48 34.90	-04 05 38.7	 5.97	 0.639	 64.25	   62.4	  -230.7
B1178	05 49 00.96	+24 34 03.2	 4.88	 1.021	  6.25	   12.1	    -8.2
B1179	05 49 10.46	+39 10 52.1	 4.51	 0.949	 15.34	  -28.4	   -25.6
B1180	05 49 32.94	+12 39 04.9	 4.89	-0.068	 12.00	  -21.6	   -17.4
B1181	05 49 36.55	-14 29 00.8	 5.49	 0.870	 10.51	  -21.0	   -47.6
B1182	05 49 49.58	-56 09 59.4	 4.50	 1.075	 18.78	   81.6	   -71.8
B1183	05 49 53.51	-22 58 18.9	 5.87	 0.055	  5.34	  -15.3	    21.4
B1184	05 49 53.55	-66 54 04.4	 5.10	-0.128	  6.37	  -22.1	    18.1
B1185	05 50 02.68	+09 52 16.4	 5.79	 0.876	  9.77	   14.8	    -1.7
B1186	05 50 13.06	+04 25 24.6	 5.96	 1.361	  6.43	    7.9	   -38.3
B1187	05 50 16.80	-79 21 41.5	 5.46	-0.076	 12.06	   -4.5	    66.0
B1188	05 50 28.90	+14 18 20.5	 5.54	 1.006	 10.44	    4.4	   -37.4
B1189	05 50 30.03	+02 01 29.0	 5.97	 0.953	  2.89	    0.5	    -6.9
B1190	05 50 53.22	-52 06 31.3	 5.16	 0.960	 12.33	    2.4	   -76.3
B1191	05 50 57.55	-35 46 09.5	 3.12	 1.146	 37.94	   55.7	   404.7
B1192	05 50 58.11	+27 58 04.2	 5.60	 0.978	  8.66	   -3.1	    11.6
B1193	05 51 02.41	+37 18 20.5	 4.72	 1.621	  6.86	   37.0	   -44.8
B1194	05 51 19.15	-20 52 39.0	 3.76	 0.984	 29.05	  229.0	  -648.0
B1195	05 51 21.98	-07 31 04.8	 5.36	-0.195	  1.94	    0.8	    -0.2
B1196	05 51 29.39	+39 08 54.5	 3.97	 1.132	 15.17	    8.5	     0.4
B1197	05 52 07.73	-09 02 31.1	 5.95	 0.100	  8.60	   -3.0	    32.3
B1198	05 52 20.18	-57 09 21.6	 5.93	 0.656	  7.86	   18.0	   -78.6
B1199	05 52 22.30	+14 10 18.5	 5.60	-0.053	  6.33	  -17.5	    -2.9
B1200	05 52 23.41	+19 52 04.3	 5.96	 0.549	  2.38	   -5.6	    -3.1
B1201	05 52 26.44	+01 51 18.6	 4.76	 1.382	  2.93	   -7.1	    -9.9
B1202	05 52 33.16	-37 37 51.6	 5.62	 1.046	 10.14	   30.8	   -29.8
B1203	05 53 06.88	-33 48 05.2	 4.88	-0.154	  9.55	   -4.5	    32.4
B1204	05 53 19.64	+27 36 44.2	 4.56	-0.008	  7.45	    3.8	    -9.6
B1205	05 54 05.90	-63 05 27.7	 4.65	 1.022	 36.67	  120.1	   573.4
B1206	05 54 23.08	+20 16 35.1	 4.39	 0.594	115.43	 -163.2	   -98.9
B1207	05 54 43.59	-11 46 27.3	 5.62	 1.523	  4.37	   75.6	    28.2
B1208	05 54 44.04	+00 58 07.0	 5.99	 1.328	  3.94	   -2.9	     0.0
B1209	05 54 50.11	-52 38 09.9	 5.29	 0.295	 28.65	  -17.2	   243.5
B1210	05 54 50.79	+55 42 24.9	 4.96	 0.052	 13.54	   -3.6	    17.2
B1211	05 54 52.49	-39 57 28.5	 5.55	 1.515	  6.41	  -12.7	    21.6
B1212	05 54 56.69	+19 44 58.6	 5.92	-0.145	  2.32	    0.4	    -4.1
B1213	05 54 57.83	+59 53 18.3	 5.20	 0.010	  8.05	    2.0	   -18.5
B1214	05 54 59.02	+31 42 07.0	 5.90	 0.144	 12.72	  -45.1	  -179.8
B1215	05 55 10.29	+07 24 25.3	 0.45	 1.500	  7.63	   27.3	    10.9
B1216	05 55 29.89	-37 07 14.2	 4.97	 1.102	  9.93	   36.6	   -24.1
B1217	05 55 30.16	-04 36 59.4	 5.87	 1.173	 10.71	   27.1	   -20.5
B1218	05 56 14.20	-22 50 24.2	 5.95	 1.107	 11.18	  117.8	    32.8
B1219	05 56 20.94	-31 22 56.8	 5.52	 0.382	  2.23	    1.4	     5.9
B1220	05 56 24.32	-14 10 04.9	 3.71	 0.337	 66.47	  -42.2	   139.0
B1221	05 56 28.04	+09 30 33.9	 5.97	-0.038	  4.68	    0.3	    -9.9
B1222	05 56 49.39	+11 31 16.3	 5.89	 1.111	 10.62	  106.0	   -56.7
B1223	05 57 32.21	-35 16 59.9	 4.36	-0.165	  3.82	   -2.6	    11.2
B1224	05 57 59.66	+25 57 14.1	 4.81	-0.088	  1.55	   -2.9	    -1.7
B1225	05 58 24.44	+01 50 13.7	 5.89	 0.223	  9.24	    6.0	    -7.8
B1226	05 58 37.56	-44 02 04.5	 5.81	 1.061	  2.58	  -12.0	     9.5
B1227	05 58 49.58	+00 33 10.7	 5.21	 0.009	  8.88	  -15.6	     2.4
B1228	05 58 53.24	+12 48 29.7	 5.70	 0.874	  3.89	   -8.6	     2.8
B1229	05 59 04.31	-09 33 29.3	 5.04	 0.189	  9.93	    8.4	   -45.5
B1230	05 59 08.79	-42 48 54.4	 3.96	 1.146	  6.14	   18.5	   -11.4
B1231	05 59 21.78	+49 55 28.4	 5.90	 1.194	  2.90	   -4.6	    -2.5
B1232	05 59 31.55	+54 17 05.9	 3.72	 1.010	 23.22	   86.3	  -134.1
B1233	05 59 31.77	+44 56 50.8	 1.90	 0.077	 39.72	  -56.4	    -0.9
B1234	05 59 43.24	+37 12 46.0	 2.65	-0.083	 18.83	   42.1	   -73.6
B1235	05 59 56.10	+45 56 12.3	 4.30	 1.701	  3.88	   -2.4	    -7.3
B1236	06 00 03.35	-03 04 26.7	 4.53	 1.202	  7.77	    6.9	   -72.7
B1237	06 00 49.20	-51 12 59.6	 5.65	 0.207	 15.82	  -29.7	    96.0
B1238	06 00 58.56	+47 54 07.1	 5.71	-0.007	  3.19	    3.0	   -21.0
B1239	06 01 16.29	-33 54 42.4	 5.54	 1.580	  5.87	    5.4	   -26.4
B1240	06 01 43.05	+48 57 34.1	 5.98	 1.437	  4.75	    7.1	    -9.9
B1241	06 01 50.43	-10 35 52.6	 4.92	-0.128	  3.33	   -6.9	     3.6
B1242	06 02 22.99	+09 38 50.5	 4.12	 0.170	 21.49	   14.2	   -37.4
B1243	06 03 15.56	-26 17 05.1	 5.03	 1.335	  8.41	   66.2	    84.8
B1244	06 03 27.36	+19 41 26.2	 5.14	-0.097	  3.05	    9.8	   -20.3
B1245	06 03 55.18	+20 08 18.5	 4.64	 0.236	  0.10	    2.2	    -2.8
B1246	06 04 07.22	+23 15 49.1	 4.16	 0.835	 21.64	   -2.6	  -119.7
B1247	06 04 13.50	-06 42 32.2	 5.19	-0.066	  3.55	   -3.5	     3.6
B1248	06 04 20.28	-32 10 21.8	 5.65	-0.186	  3.01	  -15.6	   120.8
B1249	06 04 40.17	-45 04 46.4	 5.93	 0.493	 37.01	  -80.0	   254.3
B1250	06 04 58.19	+05 25 11.9	 5.67	 1.047	  2.96	   -8.0	    -0.2
B1251	06 04 58.36	+04 09 31.2	 5.63	 1.041	  1.31	    0.3	    -2.4
B1252	06 04 59.13	-16 29 03.9	 4.92	 0.196	  3.05	   -5.6	    -3.2
B1253	06 05 03.42	+42 58 55.1	 5.90	 0.358	 19.38	  -44.6	  -144.2
B1254	06 05 27.02	-10 14 33.6	 5.88	 0.374	 16.96	   21.4	    26.0
B1255	06 05 27.17	-35 30 49.3	 5.80	 0.027	 12.40	   13.9	    16.1
B1256	06 06 05.53	-29 45 30.7	 5.79	 0.041	 12.25	   10.9	   -41.7
B1257	06 06 09.33	-14 56 07.0	 4.67	 0.046	 19.14	  -16.9	    13.2
B1258	06 06 09.36	-66 02 22.9	 5.72	-0.024	  9.82	   13.5	    28.0
B1259	06 06 32.10	-23 06 38.8	 5.46	 0.064	  6.86	  -10.4	   -28.6
B1260	06 06 35.09	+38 28 58.0	 5.35	 0.251	  8.57	   10.8	   -52.7
B1261	06 06 38.74	-04 11 37.8	 5.37	-0.122	  1.53	   -6.8	    -4.7
B1262	06 06 57.52	-21 48 44.2	 5.74	 1.584	  3.50	   -6.1	    -3.7
B1263	06 07 03.36	-62 09 15.9	 5.04	 1.256	  8.28	   21.4	   -69.7
B1264	06 07 03.67	-34 18 43.3	 5.82	-0.137	  3.10	    2.8	     0.4
B1265	06 07 31.63	-37 15 10.5	 5.00	-0.095	  4.28	    0.9	     0.3
B1266	06 07 34.32	+14 46 06.7	 4.42	-0.164	  6.10	    5.0	   -21.2
B1267	06 07 41.63	-19 09 57.6	 5.28	 1.661	  4.59	   12.8	    56.7
B1268	06 07 52.87	-42 09 14.4	 5.50	 0.007	 12.48	  -11.1	   -17.4
B1269	06 08 44.34	-68 50 36.4	 5.06	-0.072	 11.78	  -50.9	    19.7
B1270	06 08 57.87	-22 25 38.2	 5.49	-0.010	 12.77	   -3.9	   -52.8
B1271	06 08 57.90	+02 29 59.0	 5.70	 0.067	  5.35	   -1.8	   -14.2
B1272	06 09 32.44	+22 11 25.0	 5.93	 1.626	  0.53	   -7.0	    -5.0
B1273	06 09 34.53	-14 35 04.9	 5.56	 1.150	 15.35	  -15.7	    29.6
B1275	06 09 47.91	-22 46 28.2	 5.71	 0.454	 18.48	   87.7	    60.8
B1276	06 09 58.99	+58 56 08.3	 5.35	 1.096	  9.34	   17.6	    18.8
B1277	06 10 10.42	-40 21 14.3	 5.54	 1.665	  3.82	  -20.9	    73.1
B1278	06 10 14.20	-74 45 09.1	 5.08	 0.714	 98.54	  121.8	  -212.8
B1279	06 10 17.91	-54 58 07.2	 4.72	-0.229	  1.97	   -4.1	     6.5
B1280	06 10 34.69	-27 09 15.1	 5.72	 1.072	  9.84	   -9.1	   -57.2
B1281	06 11 15.02	-65 35 22.9	 5.01	 1.599	  4.86	  -23.0	   118.3
B1282	06 11 32.31	+24 25 13.4	 5.83	 1.110	  4.33	    1.0	   -52.0
B1283	06 11 36.58	+48 42 40.0	 5.78	 0.100	 10.49	   14.3	   -55.9
B1284	06 11 51.82	-06 33 01.0	 5.06	-0.201	  2.71	   -3.5	    -1.8
B1285	06 11 56.40	+14 12 31.7	 4.45	-0.180	  5.14	   -1.6	   -20.2
B1286	06 12 01.34	+19 47 26.1	 5.76	-0.071	  3.36	    2.0	   -11.8
B1287	06 12 03.28	+16 07 49.6	 4.95	-0.149	  4.21	    5.6	   -16.8
B1288	06 12 20.13	+32 41 36.2	 5.78	 1.646	  2.31	   -8.7	    -4.0
B1289	06 12 51.05	+65 43 06.6	 5.36	 1.344	  5.08	    7.2	   -31.8
B1290	06 13 54.24	-03 44 29.1	 5.83	 0.910	 10.36	  -18.4	    20.2
B1291	06 14 28.58	+17 54 23.0	 5.86	 0.253	  7.21	   -2.9	   -10.6
B1292	06 14 36.71	-04 34 06.5	 5.83	-0.155	  5.28	   -6.5	     2.4
B1293	06 14 50.94	+19 09 24.8	 5.20	 0.430	 47.33	  -95.8	  -181.6
B1294	06 14 51.34	-06 16 29.0	 3.99	 1.319	  5.06	   -6.2	   -20.1
B1295	06 14 52.70	+22 30 24.6	 3.31	 1.600	  9.34	  -62.5	   -10.2
B1296	06 15 08.40	-20 16 20.1	 5.88	 1.322	  3.51	    2.4	    30.7
B1297	06 15 08.46	+13 51 03.9	 5.91	-0.231	  2.38	   24.2	    10.7
B1298	06 15 17.71	-18 28 37.2	 5.99	 1.058	 15.66	   19.4	   -61.5
B1299	06 15 22.74	+29 29 55.4	 4.32	 1.021	 19.31	  -70.9	  -261.7
B1300	06 15 25.13	+16 08 35.5	 5.34	-0.101	  6.80	    1.6	   -12.7
B1301	06 15 29.66	-04 54 52.7	 5.99	 0.097	 15.03	   22.7	   -34.4
B1302	06 15 34.36	-00 30 42.0	 5.62	 0.506	 28.02	 -158.0	  -218.3
B1303	06 15 40.51	+59 59 56.5	 5.37	 1.339	  6.54	   28.5	   -24.1
B1304	06 15 44.88	-13 43 06.2	 5.00	-0.078	  8.70	   12.3	   -11.1
B1305	06 15 44.97	+12 33 03.9	 5.44	 0.015	  2.33	   -3.2	    -1.5
B1306	06 16 07.70	-16 37 04.8	 5.97	-0.167	  3.90	   -9.2	     0.9
B1307	06 16 26.57	+12 16 18.2	 5.04	 0.431	 51.00	   83.1	   186.3
B1308	06 16 33.14	-35 08 26.6	 4.37	 0.978	 17.83	    0.4	    87.6
B1309	06 16 35.60	-39 15 51.7	 6.00	 0.163	  8.35	  -15.3	   -18.8
B1310	06 17 01.23	-37 44 15.5	 5.54	 1.129	 10.78	    1.4	    83.9
B1311	06 17 06.62	+09 56 33.1	 5.39	 0.106	 12.85	    5.1	   -59.9
B1312	06 17 09.57	-37 15 12.4	 5.88	 0.139	 16.10	   -5.5	   -22.6
B1313	06 17 16.25	+05 05 58.9	 5.70	 0.610	 51.76	 -189.4	   171.2
B1314	06 17 41.73	-16 48 57.3	 5.15	 1.293	  5.75	  -14.9	     2.1
B1315	06 17 54.83	+61 30 55.1	 5.01	 1.843	  5.53	   -9.6	    -2.4
B1316	06 18 13.73	-19 58 01.2	 5.51	-0.163	  3.28	   -5.8	     7.2
B1317	06 18 50.58	-09 23 23.9	 5.36	 1.239	  6.38	    4.3	   -22.7
B1318	06 18 50.78	+69 19 12.1	 4.76	 0.025	 18.55	   -1.6	  -101.7
B1319	06 18 58.98	-20 55 32.2	 5.79	-0.155	  1.77	   -3.3	     3.9
B1320	06 19 37.39	+59 00 39.3	 4.44	 0.032	 21.88	   -3.5	    24.4
B1321	06 19 40.95	-34 23 47.7	 5.76	-0.080	  8.24	    4.4	     1.8
B1322	06 19 42.80	-07 49 22.5	 5.27	-0.177	  3.96	   -4.3	     0.7
B1323	06 19 59.60	-02 56 40.2	 4.91	 1.613	  6.44	   -7.3	    -1.0
B1324	06 20 04.23	+14 39 04.2	 5.67	 1.578	  5.95	   -6.3	   -17.3
